SQ_CANDIDATO;NM_MUNICIPIO;CD_MUNICIPIO;NR_ZONA;DS_SIT_TOT_TURNO;NM_CANDIDATO;SG_PARTIDO;QT_VOTOS_NOMINAIS
230000002067;BOA VISTA;03018;1;SUPLENTE;ESTER PEREIRA RODRIGUES;PT do B;14
230000001767;BOA VISTA;03018;5;SUPLENTE;CLAUDIO APARECIDO DA SILVA;PDT;252
230000001790;BOA VISTA;03018;5;SUPLENTE;ELIZENE MIRANDA DA SILVA;REDE;1
230000002352;BOA VISTA;03018;5;SUPLENTE;GABRIELA ADELAIDE SOUZA DA SILVA;PR;36
230000002336;BOA VISTA;03018;5;SUPLENTE;DIONNI SILVA PEREIRA;PPS;183
230000002431;BOA VISTA;03018;1;NÃO ELEITO;FRANCISCO DE ASSIS DA SILVA;PRP;10
230000001732;BOA VISTA;03018;1;ELEITO POR QP;ROMULO SOARES AMORIM;PTC;461
230000002062;BOA VISTA;03018;5;ELEITO POR QP;RENATO ANDRADE QUEIROZ;PSB;1717
230000001266;SÃO LUIZ;03158;4;NÃO ELEITO;GEREMIAS RODRIGUES DOS SANTOS;PDT;21
230000001154;IRACEMA;03026;6;SUPLENTE;TAILOR ROGERIO SOLIGO;PSB;19
230000001151;IRACEMA;03026;6;SUPLENTE;ANDERSON MORAIS MACHADO;PRB;56
230000002185;AMAJARI;03042;7;SUPLENTE;ANTONIO DAS CHAGAS DA CONCEIÇÃO DOS SANTOS;PT do B;17
230000001504;AMAJARI;03042;7;SUPLENTE;LEDRA MARQUES DA SILVA;PDT;36
230000001506;AMAJARI;03042;7;SUPLENTE;DANIEL SAMPAIO ALVES;PDT;41
230000001694;CANTÁ;03069;3;SUPLENTE;JOÃO FERREIRA LIMA;PPS;85
230000001693;CANTÁ;03069;3;SUPLENTE;AGRINALDO DA SILVA SANTOS;PPS;138
230000001477;CANTÁ;03069;3;SUPLENTE;GLEISON DE OLIVEIRA BARBOSA;PSB;95
230000002126;CANTÁ;03069;3;SUPLENTE;BERNALDO HORTENCIO NETO;PR;122
230000002443;CANTÁ;03069;3;NÃO ELEITO;ALEXANDRE GAMBIM;DEM;17
230000001369;RORAINÓPOLIS;03085;8;SUPLENTE;GILDESANDRO DE SOUZA CUNHA;DEM;153
230000001367;RORAINÓPOLIS;03085;8;SUPLENTE;FABIOLA DA CONCEIÇÃO SOARES;PPS;3
230000001370;RORAINÓPOLIS;03085;8;SUPLENTE;GRETH AZEVEDO DOS SANTOS;PV;62
230000001124;RORAINÓPOLIS;03085;8;NÃO ELEITO;ALEXANDRE DA SILVA BEZERRA;PTC;21
230000001521;NORMANDIA;03115;3;SUPLENTE;ELIAS DA SILVA FERNANDES;PSL;126
230000001520;NORMANDIA;03115;3;SUPLENTE;GABRIELLEN ROQUE DOS ANJOS;PSL;5
230000002007;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;VALDIR RIBEIRO DE SOUZA;PSC;63
230000002013;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;GILVANIS SOUZA MARQUES;PTC;0
230000001739;BOA VISTA;03018;1;SUPLENTE;MARIA LEDIMAR MIRANDA PEIXOTO;PTC;40
230000002773;BOA VISTA;03018;1;SUPLENTE;CLENILDO FRANCISCO DE LIMA MERCÊS;PT;172
230000002111;BOA VISTA;03018;5;SUPLENTE;TERESINHA DE SOUZA SILVA;PSD;2
230000002097;BOA VISTA;03018;1;SUPLENTE;DINAILDO BARRETO DA SILVA;PSD;105
230000001943;BOA VISTA;03018;5;SUPLENTE;ELIZABETE  DA SILVA FERREIRA;PP;53
230000001952;BOA VISTA;03018;5;SUPLENTE;DANIEL MOREIRA DA SILVA;PP;100
230000001957;BOA VISTA;03018;1;SUPLENTE;JHASSON DA SILVA NUNES;PRB;6
230000001560;BOA VISTA;03018;5;SUPLENTE;AFONSO VALTER PARENTE PINTO;PSC;734
230000001565;BOA VISTA;03018;1;SUPLENTE;RONALDO ARAÚJO DE SOUZA;PSC;18
230000002068;BOA VISTA;03018;1;SUPLENTE;FRANCIANE PARICÁ ALEIXO;PSDC;3
230000002063;BOA VISTA;03018;5;SUPLENTE;ALAN SOUSA ANDRADE;SD;1395
230000001777;BOA VISTA;03018;1;SUPLENTE;ILLO AUGUSTO DOS SANTOS FILHO;PDT;354
230000001788;BOA VISTA;03018;1;SUPLENTE;ROFERSON JOSE BORGES DE SOUSA;PHS;99
230000001758;BOA VISTA;03018;1;SUPLENTE;LUIZ GONZAGA DE OLIVEIRA NETO;PDT;31
230000002353;BOA VISTA;03018;1;SUPLENTE;ISMAEL CARDEAL DOS SANTOS;PR;267
230000002360;BOA VISTA;03018;5;SUPLENTE;PIERRE PINTO CARDOSO;PR;748
230000002345;BOA VISTA;03018;1;SUPLENTE;CLARICE CUSTODIO DE SOUSA;PPS;39
230000001926;BOA VISTA;03018;1;NÃO ELEITO;DENIS DE ALMEIDA RIBEIRO;PSOL;17
230000001928;BOA VISTA;03018;1;NÃO ELEITO;ERICA JOYCE RODRIGUES CAVALCANTE;PSOL;351
230000002302;BOA VISTA;03018;1;NÃO ELEITO;VIVIAN WANDEMBERG VIANNA;PV;30
230000002062;BOA VISTA;03018;1;ELEITO POR QP;RENATO ANDRADE QUEIROZ;PSB;1325
230000002152;BOA VISTA;03018;1;NÃO ELEITO;JESSICA DA CONCEIÇÃO DE SOUZA;PTN;0
230000002150;BOA VISTA;03018;1;NÃO ELEITO;RUANEY VASCONCELOS RIBEIRO;PEN;0
230000002710;BOA VISTA;03018;1;NÃO ELEITO;IDIO DIAS DE MATOS;PP;0
230000001951;BOA VISTA;03018;1;SUPLENTE;FRANCISCO JONAS ARAÚJO LIRA;PP;15
230000001588;BOA VISTA;03018;5;SUPLENTE;RICARDO DE AMORIM SALES;PMB;44
230000001588;BOA VISTA;03018;1;SUPLENTE;RICARDO DE AMORIM SALES;PMB;71
230000001574;BOA VISTA;03018;1;SUPLENTE;KATIA GARDENIA CONCEIÇÃO ARAUJO;PSC;181
230000001561;BOA VISTA;03018;1;SUPLENTE;AMILTON DA SILVA MENDES;PSC;13
230000002373;BOA VISTA;03018;5;SUPLENTE;GILBERTO UEMURA;PRTB;88
230000002170;BOA VISTA;03018;5;SUPLENTE;RAFAEL SOUZA COELHO;PEN;384
230000002171;BOA VISTA;03018;1;SUPLENTE;REGINA ALVES DA ROCHA SILVA;PTN;74
230000001784;BOA VISTA;03018;1;SUPLENTE;RUI DE OLIVEIRA NUNES;PHS;328
230000001763;BOA VISTA;03018;1;SUPLENTE;DANIELLE SOUZA ALVES;PDT;24
230000001773;BOA VISTA;03018;1;SUPLENTE;PEDRO DE ALMEIDA SOUZA;PDT;9
230000001767;BOA VISTA;03018;1;SUPLENTE;CLAUDIO APARECIDO DA SILVA;PDT;59
230000002354;BOA VISTA;03018;1;SUPLENTE;IVAN BRAGA CANTANHEDE;PR;186
230000002431;BOA VISTA;03018;5;NÃO ELEITO;FRANCISCO DE ASSIS DA SILVA;PRP;70
230000002301;BOA VISTA;03018;1;NÃO ELEITO;ÁLVARO ALVES NETTO;PV;95
230000002867;BOA VISTA;03018;1;NÃO ELEITO;JANKLEY CRISTHYAN MIRANDA BENIGNO;PV;14
230000002588;BOA VISTA;03018;1;ELEITO POR QP;WESLEY CARLOS THOMÉ;PC do B;1049
230000002412;BOA VISTA;03018;5;NÃO ELEITO;EDISON PROLA;PRP;0
230000002886;BOA VISTA;03018;5;NÃO ELEITO;JOAO MARIA MARIO CESAR BALDUINO;PSDB;0
230000001531;IRACEMA;03026;6;SUPLENTE;GENILDO BRITO DOS SANTOS;PEN;12
230000001546;IRACEMA;03026;6;SUPLENTE;LIDIA DAMASCENO DA SILVA;PP;4
230000001500;AMAJARI;03042;7;SUPLENTE;TANARA NADJA SANTOS ARAUJO;PDT;36
230000002502;AMAJARI;03042;7;NÃO ELEITO;JOSE MOTA MARANHÃO;PR;0
230000001281;CANTÁ;03069;3;ELEITO POR MÉDIA;WELBER DO CARMO FREITAS FILHO;PSDC;318
230000002123;CANTÁ;03069;3;ELEITO POR QP;ANTONIO WENDELL PASSOS FEITOSA;PTN;516
230000001622;RORAINÓPOLIS;03085;8;SUPLENTE;JADSON DE OLIVEIRA SANTOS;PMN;91
230000002330;RORAINÓPOLIS;03085;8;NÃO ELEITO;CARLOS FRANCISCO SALGADO BARROSO;PSOL;28
230000001436;RORAINÓPOLIS;03085;8;NÃO ELEITO;FABIO HENRIQUE VALERIO DA SILVA;PT do B;0
230000001076;NORMANDIA;03115;3;SUPLENTE;AILTON LIMA CAVALCANTE;PSD;31
230000001034;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;MANOEL DE MATOS LIMA;PV;22
230000001041;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;FRANCISCA ERISTÂNIA DE CASTRO PEDROZA;PTN;50
230000002038;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;ORLANDO DA CUNHA LIMA;PMB;30
230000002044;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;PATRICIA SILVA DE SOUZA;DEM;8
230000001615;IRACEMA;03026;6;SUPLENTE;ROSIANE FERNANDES DA SILVA;PTN;73
230000001171;IRACEMA;03026;6;SUPLENTE;GIDALIAS DA SILVA ASSIS;PPS;168
230000001172;IRACEMA;03026;6;SUPLENTE;GERLANDE DA CONCEICAO ALVES;PPS;19
230000001544;IRACEMA;03026;6;SUPLENTE;PATRICIA MARTINS DOS SANTOS;PP;11
230000002765;AMAJARI;03042;7;SUPLENTE;ALCINEYDES BARROS WANDERLEY;PMN;20
230000002176;AMAJARI;03042;7;SUPLENTE;MANOEL PEREIRA DA SILVA;PSC;19
230000001701;CANTÁ;03069;3;SUPLENTE;ROSINETE PEREIRA;PT;16
230000001704;CANTÁ;03069;3;SUPLENTE;CÉLIO ROBERTO CARVALHO MEIRELES;PT;82
230000001483;CANTÁ;03069;3;SUPLENTE;FRANCISCO DAS CHAGAS SILVEIRA LOPES;PV;43
230000001282;CANTÁ;03069;3;SUPLENTE;ROZANGELA SOUSA SILVEIRA;PRB;80
230000001484;CANTÁ;03069;3;ELEITO POR MÉDIA;ECLESIANIO BEZERRA SANTOS;PV;204
230000001380;RORAINÓPOLIS;03085;8;SUPLENTE;WALDEMAR FERREIRA BARROS;PV;19
230000001104;RORAINÓPOLIS;03085;8;SUPLENTE;FRANCISCO DA SILVA PEREIRA;PRTB;88
230000001433;RORAINÓPOLIS;03085;8;SUPLENTE;RUBENILDO OLIVEIRA DOS SANTOS;PSD;64
230000001450;RORAINÓPOLIS;03085;8;SUPLENTE;CARLOS CASTRO DE OLIVEIRA;PSD;14
230000001110;RORAINÓPOLIS;03085;8;ELEITO POR MÉDIA;EDIVAM IVO;PSC;254
230000001084;NORMANDIA;03115;3;SUPLENTE;KATYANE CRISTIE COSTA NASCIMENTO;PSD;3
230000001066;NORMANDIA;03115;3;SUPLENTE;ANTÔNIO TATAIRA FILHO;PMDB;124
230000002037;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;GEILSON LIMA DA SILVA;DEM;85
230000001977;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;EDILEUZA CORREIA;PROS;13
230000001551;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;GIDEON SOARES DE CASTRO;PRP;120
230000002010;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;ELENILDE DA SILVA;PRB;0
